GT,Model_1_0,Model_2_1
0,0.8745505049495778,5.588921125847144e-05
1,0.009707549119827658,0.9903365365936302
0,0.8745505049495778,0.00022343941880385325
1,0.003473899112943449,0.9949726991790901
0,0.9459740930585543,9.72678988447202e-05
1,0.2848176718990844,0.9961541605435151
1,0.0015788830053065344,0.9986405714659347
1,0.21339408379010785,0.9377323595082706
0,0.8745505049495778,5.947157398700145e-05
1,0.031207497416784014,0.9499376868536843
1,0.021374274625324218,0.9690944465123307
1,0.284758109577726,0.8774184521287433
0,0.9459740930585543,5.315418179432667e-05
0,0.9991417656357701,0.00014114634960945023
0,0.9991417656357701,0.0005678938007788647
0,0.8745505049495778,0.00022477656248540872
0,0.9961613774964594,0.0034508786272561764
1,0.019540771911287457,1.0
0,0.9991417656357701,0.0003189907714712512
1,0.21339408379010785,0.9999835685697899
0,0.9991417656357701,0.0001686399701522457
1,0.24585071538839035,0.9459677970312065
1,0.003473899112943449,0.9910743843443721
1,0.0015788830053065344,0.999242906064209
0,0.8162176843254297,0.17696222157939656
0,0.8740013561302477,0.00027014875652966037
0,0.8740013561302477,0.0002502776967570822
0,0.9991417656357701,0.00037187676297023375
1,0.003473899112943449,0.987375453460297
1,0.21339408379010785,0.9748965120757529
0,0.8745505049495778,0.0002267518155799426
0,0.9991417656357701,5.823972562890887e-05
1,0.21339408379010785,0.9704293521994861
1,0.021374274625324218,0.9949141098509215
0,0.9991417656357701,7.245251122001432e-05
0,0.9760967026010258,3.2773466920378365e-05
0,0.9459740930585543,8.839566565245351e-05
1,0.009707549119827658,0.9861741477533326
0,0.8745505049495778,0.00041192093531683085
1,0.21339408379010785,0.9500367711351516
0,0.8745505049495778,5.821935452212952e-05
1,0.009707549119827658,0.9999316048579242
1,0.24585071538839035,0.9636538034434499
1,0.003473899112943449,0.9815188521551665
0,0.8745505049495778,0.0002122350110182186
0,0.9760967026010258,2.899052258967184e-05
0,0.8745505049495778,0.00020746069889535142
0,0.9760967026010258,2.865648631458943e-05
0,0.8745505049495778,0.0002424061760730261
1,0.24585071538839035,0.9189175282884253
0,0.9967105263157895,0.0011808104980117497
0,0.9991417656357701,0.0006778875719839024
1,0.21339408379010785,0.9999777711917294
0,0.5442832521964743,0.7025980431803285
1,0.0015788830053065344,0.9981599294500426
0,0.8745505049495778,7.192191360572706e-05
1,0.21339408379010785,0.999975194188315
0,0.9991417656357701,0.0004208806006198561
1,0.0015788830053065344,0.9971279392418294
1,0.003473899112943449,0.9855596373209522
1,0.019540771911287457,0.9999408565486366
1,0.0015788830053065344,0.9975913894377333
1,0.003473899112943449,0.9899079080499209
0,0.8745505049495778,0.00023698560827629345
1,0.019540771911287457,0.9999963595578972
1,0.21339408379010785,0.9584482913753055
0,0.9459740930585543,0.00019095694574126072
0,0.9991417656357701,0.0007198440059197225
1,0.21339408379010785,0.9999861518142744
0,1.0,8.098496170545977e-05
1,0.003473899112943449,0.9858526575425699
1,0.0015788830053065344,0.9972129531830769
0,0.9459740930585543,5.478135057431634e-05
1,0.0015788830053065344,0.9902675839954812
1,0.003473899112943449,0.9876652686648538
1,0.21339408379010785,0.9757643293697844
0,0.9961613774964594,0.003304430859778691
1,0.0015788830053065344,0.999998629348142
1,0.24585071538839035,0.8890889292911934
0,0.9459740930585543,0.00018806442500449025
0,0.9459740930585543,4.995240386363357e-05
1,0.019540771911287457,0.970736757638039
1,0.24585071538839035,0.9087164276929224
0,1.0,0.000179096828998714
0,0.9459740930585543,6.950649851646819e-05
1,0.24585071538839035,0.9670237510373946
1,0.021374274625324218,0.9941631620600087
0,0.9967105263157895,0.0007178118540897943
1,0.031207497416784014,0.9998721243176663
0,0.9991417656357701,8.600306055941367e-05
1,0.21339408379010785,0.9716841254702733
0,0.8740013561302477,0.0003072037668928014
0,0.9961613774964594,0.002722979676877604
1,0.0015788830053065344,0.9983637170063028
1,0.21339408379010785,0.9560862099755151
0,0.8745505049495778,8.578880761313931e-05
1,0.0015788830053065344,0.9972677643262841
0,1.0,0.0009858982410679141
0,0.9991417656357701,0.004482200203613462
1,0.3172743034973669,0.9877311004213852
0,0.8162176843254297,0.0406326377379224
0,0.9991417656357701,4.979177073295523e-05
1,0.0015788830053065344,0.9986848400261779
0,0.8162176843254297,0.2083414007907638
1,0.21339408379010785,0.9699032623977905
1,0.0015788830053065344,0.9984280061343128
0,0.8745505049495778,0.0002621806803098419
0,0.8745505049495778,5.816596096148105e-05
1,0.0015788830053065344,0.9959361837351336
1,0.003473899112943449,0.9961836192681262
0,0.9459740930585543,0.0002540588634885523
1,0.21339408379010785,0.9672394018293368
0,0.9459740930585543,6.983875722989613e-05
1,0.003473899112943449,0.9841410846272372
0,0.9991417656357701,0.00047197268285785314
0,0.8745505049495778,5.6561719526118784e-05
1,0.019540771911287457,0.9563358340676875
0,0.9961613774964594,0.0003005618314208941
0,0.8745505049495778,0.00012021465514722411
0,0.9991417656357701,0.002881158139509222
0,0.8745505049495778,6.804846654764673e-05
0,0.8745505049495778,0.00020866429683670155
1,0.021374274625324218,0.9705860987253975
1,0.031207497416784014,0.9998381246931083
1,0.019540771911287457,0.9999361161477055
0,0.9459740930585543,6.345830525901456e-05
0,0.9991417656357701,0.003987145587993121
1,0.021374274625324218,0.9959957684243673
0,0.8745505049495778,0.00019176123003206098
0,0.8745505049495778,0.00022855843994570833
0,0.9459740930585543,0.0001915835968313874
0,0.9459740930585543,7.048089203870434e-05
1,0.009707549119827658,0.9955237866685348
0,0.9760967026010258,2.7553370788187787e-05
0,0.8740013561302477,0.00026193979052004465
0,0.8745505049495778,0.000220226209162174
0,0.9991417656357701,6.233617346869376e-05
0,0.9459740930585543,0.00020165896945854888
0,0.8745505049495778,6.924125967480744e-05
1,0.24585071538839035,0.9990519286204881
1,0.003473899112943449,0.9827049118167857
0,0.8745505049495778,0.00012164400476157846
0,0.9991417656357701,0.0003822444555481684
0,0.9991417656357701,0.00014075435496152647
0,0.9459740930585543,0.00021072042075152215
0,0.8745505049495778,0.00018427667752203217
1,0.21339408379010785,0.9618700087900733
0,0.9459740930585543,0.00021852907478326876
0,0.8740013561302477,0.00011884395166298861
0,0.9760967026010258,3.0118856574360004e-05
1,0.21339408379010785,0.9999939181265084
1,0.21339408379010785,0.9917065970098347
0,0.9991417656357701,0.006408539315396886
1,0.0015788830053065344,0.9941288930937057
0,0.9459740930585543,0.0002283471816206994
0,0.9991417656357701,9.800258570620946e-05
1,0.009707549119827658,0.9902727046321861
0,0.9991417656357701,0.0002846297678069327
1,0.0015788830053065344,0.9954061898854358
0,0.9459740930585543,0.00019081455417017623
1,0.009707549119827658,0.988594274390447
0,1.0,0.0008567258558296859
1,0.009707549119827658,0.9846114571563983
1,0.003473899112943449,0.9767017076565451
1,0.21339408379010785,0.9999870878971279
0,0.9961613774964594,0.0032166566503076064
1,0.031207497416784014,0.9999525789678742
1,0.009707549119827658,0.9962005601641761
1,0.031207497416784014,0.998722654945486
1,0.009707549119827658,0.9896885727925524
0,0.9991417656357701,0.00028333024170192273
1,0.0015788830053065344,0.9964333803894839
1,0.003473899112943449,0.9774134798871182
1,0.0015788830053065344,0.9968918826016736
1,0.003473899112943449,0.9904487656338137
1,0.5408475323338154,0.47558226859377234
0,0.8740013561302477,0.00026944420562097357
1,0.21339408379010785,0.9999264998608491
1,0.013307121904403247,0.9999958324089132
1,0.21339408379010785,0.9718385225970753
1,0.0015788830053065344,0.9945471721299302
1,0.0015788830053065344,0.9983147454986924
1,0.009707549119827658,0.9995552839877542
1,0.0015788830053065344,0.9972755846598855
1,0.2848176718990844,0.9974236491013618
0,0.9991417656357701,0.0003353090630658144
0,0.8745505049495778,7.022680327038337e-05
1,0.003473899112943449,0.9917780744609136
1,0.21339408379010785,0.954343012940205
0,0.8745505049495778,0.00011755894584146899
0,0.21339408379010785,0.9721214987242486
0,0.9991417656357701,4.0447888470677855e-05
1,0.21339408379010785,0.936143780456791
0,0.9991417656357701,9.238708492766188e-05
0,1.0,0.0008929798051051275
0,0.9459740930585543,7.887763821454729e-05
0,0.9991417656357701,0.00041673613533958835
1,0.0015788830053065344,0.998710654138835
0,0.8740013561302477,0.0002469483522278112
0,1.0,0.00017948603127933003
0,0.9991417656357701,5.253031424894489e-05
0,1.0,0.0009876539139573462
1,0.21339408379010785,0.9754708785661665
0,0.9991417656357701,5.2325215618809324e-05
1,0.021374274625324218,0.9874989846538038
0,0.9991417656357701,4.197627811161973e-05
1,0.2848176718990844,0.9995933146177031
1,0.009707549119827658,0.9982392268193411
1,0.003473899112943449,0.9986694700331917
0,0.8497757301748029,0.007593994431790487
1,0.0015788830053065344,0.9948964279871394
0,0.8745505049495778,0.00011421846028137512
0,1.0,0.0007429257477646898
1,0.21339408379010785,0.9999923349330988
1,0.21339408379010785,0.9997791142843503
1,0.003473899112943449,0.9815877864345526
0,0.8745505049495778,8.922826807746491e-05
1,0.031207497416784014,0.9998623833147869
1,0.019540771911287457,0.9999937692314544
0,0.9991417656357701,0.0005380970694636022
0,0.9459740930585543,6.232433064814345e-05
1,0.031207497416784014,0.9531524607439092
0,0.9760967026010258,3.815517778891811e-05
0,0.8745505049495778,5.548071486958948e-05
0,0.8745505049495778,0.0002375354231020744
1,0.019540771911287457,0.9631753447959476
0,0.8740013561302477,0.000279864640457385
0,0.8745505049495778,0.00018783676937308316
1,0.003473899112943449,0.9924745711150289
0,0.8745505049495778,6.448110755635086e-05
0,0.9459740930585543,4.5460281715569636e-05
1,0.24585071538839035,0.9690926164744401
1,0.003473899112943449,0.9788470650712409
1,0.21339408379010785,0.9999876403811989
1,0.003473899112943449,0.9885290313321117
0,0.8740013561302477,0.008844946408080213
1,0.0015788830053065344,0.9971255805213008
0,0.8497757301748029,0.0011606549896700145
0,0.9967105263157895,0.0009048393309880891
0,0.9967105263157895,0.0006128915336282778
0,0.9991417656357701,4.6806400202870435e-05
1,0.021374274625324218,0.9878734596639236
1,0.003473899112943449,0.9874715045147906
1,0.0015788830053065344,0.9988805491469501
1,0.24585071538839035,0.9991764851578495
0,0.9991417656357701,0.000267530469207578
0,0.9991417656357701,4.699235131473583e-05
0,1.0,0.0012470009386223342
1,0.2848176718990844,0.9296391661638265
0,0.9991417656357701,4.2218977808148416e-05
1,0.0015788830053065344,0.9988116411409395
1,0.021374274625324218,0.9828121313858262
1,0.21339408379010785,0.9999895297042135
1,0.0015788830053065344,0.9987925633015183
1,0.009707549119827658,0.9999558869559134
0,0.8745505049495778,0.0002077278071978502
1,0.031207497416784014,0.9946016558377064
0,0.9991417656357701,9.782821939943597e-05
1,0.009707549119827658,0.9898140141535833
1,0.003473899112943449,0.9819219037840369
1,0.019540771911287457,0.9996697692119666
0,0.9760967026010258,2.7555882986229733e-05
0,1.0,0.0009777172580738283
0,0.9991417656357701,4.184274275701027e-05
1,0.0015788830053065344,0.9971313600365576
1,0.24585071538839035,0.9988463602286054
1,0.24585071538839035,0.9771903351939996
1,0.003473899112943449,0.9891730589279855
1,0.003473899112943449,0.9857705753369915
0,0.9991417656357701,0.00014386796257702733
1,0.0015788830053065344,0.9952340640053499
1,0.009707549119827658,0.9999310170531606
1,0.0015788830053065344,0.9978811007028822
1,0.009707549119827658,0.9853507760547294
0,0.8740013561302477,0.0004950791783543495
1,0.24585071538839035,0.958140967715529
1,0.2848176718990844,0.9974989316493726
0,0.8745505049495778,0.0002390540185596776
0,0.9459740930585543,8.007707410472194e-05
1,0.21339408379010785,0.917304031826966
0,0.9961613774964594,0.0033779579685159285
0,0.9760967026010258,2.901575906685082e-05
1,0.003473899112943449,0.9905915907861376
1,0.003473899112943449,0.9855617399076685
1,0.009707549119827658,0.9885358286278452
0,0.9991417656357701,0.0008589496866914459
0,0.9459740930585543,0.00018562007039337456
1,0.031207497416784014,0.996157201951242
0,0.9459740930585543,6.531578238287572e-05
0,0.9459740930585543,5.945140292976094e-05
1,0.021374274625324218,0.9934236804489183
1,0.21339408379010785,0.9520955435897487
1,0.284758109577726,0.9113445711038978
1,0.003473899112943449,0.9983900352849961
0,0.8740013561302477,0.00027207938306430526
0,0.9459740930585543,0.00017822744349222896
1,0.24585071538839035,0.9328695812485578
1,0.009707549119827658,0.999870451577619
1,0.0015788830053065344,0.9991571640007835
0,0.8740013561302477,0.0002693337322712157
1,0.0015788830053065344,0.9879577428428385
0,0.9459740930585543,0.00028467806000698014
0,0.8740013561302477,0.00028140899033123436
1,0.031207497416784014,0.9967417158900436
1,0.009707549119827658,0.9993127312051152
0,0.9459740930585543,0.00023732947890363554
0,0.9459740930585543,0.00030965468847609653
0,0.9459740930585543,8.186475644010034e-05
0,0.9991417656357701,0.0001464070366267224
1,0.0015788830053065344,0.9976060727895263
1,0.2848176718990844,0.9996802599071469
1,0.2848176718990844,0.9917176182782322
1,0.21032280668243866,0.9754366353457009
0,0.8740013561302477,0.0002464932141657515
1,0.003473899112943449,0.9837694933883021
1,0.24585071538839035,0.9971004518129329
1,0.2848176718990844,0.9908275034019791
1,0.24585071538839035,0.9194341277838503
0,0.9991417656357701,0.003666628261278938
0,0.8745505049495778,5.954312855164424e-05
0,0.9991417656357701,0.00017329867664374912
1,0.2848176718990844,0.9624107848910354
0,0.8745505049495778,0.00021943733613261854
1,0.003473899112943449,0.9899488034141112
0,0.9760967026010258,2.8709672323655176e-05
1,0.009707549119827658,0.9963993507390949
0,0.9760967026010258,2.8030026659334423e-05
1,0.21339408379010785,0.9352637441120969
0,1.0,0.0009789753979231454
0,0.8745505049495778,6.708825365887855e-05
0,0.8740013561302477,0.006220666426470712
0,0.9760967026010258,3.897581239659785e-05
1,0.21339408379010785,0.9692559589916655
0,0.9991417656357701,6.643499437851804e-05
1,0.003473899112943449,0.9942480239693884
1,0.003473899112943449,0.9812355716943064
0,0.9459740930585543,8.557551833760806e-05
0,0.8745505049495778,0.00011289498832096917
0,0.8740013561302477,0.00015526274554859278
0,0.9991417656357701,0.0016686595005190074
1,0.21339408379010785,0.9456919440416344
0,0.9991417656357701,0.00015051055834552972
0,0.8745505049495778,0.00020471452447743963
1,0.019540771911287457,0.9996484822517692
0,0.6497666925298504,0.21737977853188142
1,0.003473899112943449,0.9814852706518482
0,0.9459740930585543,5.639118607494464e-05
0,1.0,0.0006429686367771057
0,0.9991417656357701,4.2998952619754886e-05
1,0.21339408379010785,0.9230682618041087
1,0.013307121904403247,0.9988942438804741
0,0.9459740930585543,5.5729461763250874e-05
1,0.003473899112943449,0.9935846577661589
0,0.8745505049495778,0.00021358075938658378
1,0.009707549119827658,0.999960435632904
1,0.0015788830053065344,0.9947249199235811
1,0.2848176718990844,0.9998179647991351
0,0.8740013561302477,0.002135304564102817
0,0.9991417656357701,5.245731292599614e-05
0,0.8745505049495778,0.00023687564225126142
1,0.24585071538839035,0.9626579343207312
0,0.8745505049495778,0.00022580044232724892
1,0.0015788830053065344,0.9951725108806149
1,0.21339408379010785,0.9435287459011814
1,0.003473899112943449,0.9915562968731598
1,0.019540771911287457,0.9995727669441559
0,0.9459740930585543,5.91337414732651e-05
1,0.009707549119827658,0.9900394965372007
1,0.009707549119827658,0.9948145611532603
0,0.9459740930585543,0.0002991276260001585
1,0.021374274625324218,0.9889186736111708
1,0.21339408379010785,0.9999939652406536
1,0.003473899112943449,0.9860150609075948
0,0.8745505049495778,5.8084788531531915e-05
1,0.003473899112943449,0.989424910009515
0,0.9967105263157895,0.00027505118448868725
1,0.031207497416784014,0.9808562368393652
1,0.003473899112943449,0.981016388227779
0,0.8745505049495778,0.00011809823243399446
1,0.21339408379010785,0.9766550767462537
1,0.3473969130398384,0.8211744472811776
1,0.031207497416784014,0.9998447211882002
1,0.21339408379010785,0.9999966731101959
1,0.21339408379010785,0.9707814482304413
1,0.0015788830053065344,0.9984423646830971
0,0.9961613774964594,0.004292858053939826
1,0.003473899112943449,0.9866554946483868
1,0.24585071538839035,0.9975778963651505
1,0.21339408379010785,0.9999771977997093
1,0.003473899112943449,0.9913129891801569
0,0.9760967026010258,2.7847893622391325e-05
0,0.8745505049495778,0.00023198663401948803
1,0.24585071538839035,0.9746615114990175
0,0.9991417656357701,0.000712932204010599
0,0.8745505049495778,0.0001812713068075268
0,0.9459740930585543,0.0003084540578232093
1,0.21339408379010785,0.9649424826095305
0,0.9459740930585543,6.228118674793557e-05
0,0.8404433102808744,0.08254101749715247
1,0.24585071538839035,0.9409481294982572
1,0.21339408379010785,0.9999916156144347
0,0.9991417656357701,0.034909475646667756
0,0.8740013561302477,0.0007288373096698919
1,0.003473899112943449,0.9917958668324376
0,0.8745505049495778,5.56277367769098e-05
1,0.0015788830053065344,0.9989977107909167
1,0.0015788830053065344,0.9985167503703636
0,0.9991417656357701,0.00015596744788596914
1,0.003473899112943449,0.9904261194495468
1,0.0015788830053065344,0.9991097281013829
1,0.009707549119827658,0.9734433246422253
0,0.8745505049495778,0.00021879515548163953
1,0.0015788830053065344,0.9987235089951795
1,0.009707549119827658,0.9820872940370384
0,0.9991417656357701,0.0005471517087192738
1,0.0015788830053065344,0.9953369449391013
0,0.8745505049495778,0.00010328191744000595
1,0.031207497416784014,0.9998242282482157
1,0.21339408379010785,0.9710724048860987
0,0.9991417656357701,5.639947688620009e-05
0,0.9991417656357701,0.0001447873880025509
0,0.9991417656357701,4.113620658520911e-05
0,0.8745505049495778,0.00019579239810684228
0,0.9991417656357701,4.447409317898397e-05
0,0.8745505049495778,0.00021670799596395352
1,0.21339408379010785,0.9999224169383637
0,1.0,0.0001715700029464285
1,0.0015788830053065344,0.9958640630777036
1,0.24585071538839035,0.9999663816591864
0,0.8162176843254297,0.13444647530689466
0,0.8745505049495778,0.00022548670198648668
1,0.009707549119827658,0.9869603892240286
0,1.0,0.0009626254438223563
1,0.0015788830053065344,0.999528066083924
1,0.003473899112943449,0.988732173295766
0,0.9991417656357701,0.0002998680141212129
0,0.9760967026010258,2.9871323284810244e-05
0,0.8745505049495778,0.0002137476115754984
0,0.8745505049495778,0.00022437311749073946
1,0.009707549119827658,0.9875924932002927
1,0.284758109577726,0.8709307600380393
1,0.019540771911287457,0.9999781559500271
0,0.9991417656357701,4.198477746586711e-05
0,0.9991417656357701,0.1010928996672085
1,0.21339408379010785,0.9411398402858353
1,0.003473899112943449,0.9909050982671468
1,0.24585071538839035,0.9677305586064263
0,0.9459740930585543,7.812799757165795e-05
0,0.9760967026010258,3.5715753675205794e-05
0,0.9760967026010258,2.7961883190395616e-05
0,0.9961613774964594,0.0031862568617280307
0,0.9991417656357701,4.089354126235144e-05
0,0.9760967026010258,2.878963647497963e-05
1,0.0015788830053065344,0.9980601790205765
0,0.9991417656357701,0.0003120070013167234
1,0.003473899112943449,0.9656063710914976
1,0.0015788830053065344,0.9983150911829058
0,1.0,0.0011283169224983742
0,0.8745505049495778,0.00011615104510828055
0,0.9459740930585543,0.000585263179178408
1,0.009707549119827658,0.9718176414262282
1,0.24585071538839035,0.9447443541212582
0,0.9459740930585543,6.062011315164769e-05
0,0.8745505049495778,0.00013251072918263326
1,0.0015788830053065344,0.9936117644253919
1,0.003473899112943449,0.9873409859020135
1,0.009707549119827658,0.9899759456523924
1,0.003473899112943449,0.9900733248489549
0,0.9991417656357701,0.00037311996281984413
1,0.24585071538839035,0.9662914835213154
0,0.8740013561302477,0.0007361759912399262
0,0.8740013561302477,0.00026307063573438046
0,0.8740013561302477,0.00027638446735965907
0,0.9459740930585543,5.657033291320195e-05
1,0.021374274625324218,0.9854446287835441
0,0.8745505049495778,5.0684221278709804e-05
1,0.3172743034973669,0.9827386199119116
0,0.9459740930585543,6.336042848910657e-05
1,0.2848176718990844,0.9539780297059202
1,0.2848176718990844,0.9292287057586097
0,0.8745505049495778,0.00011030048829466493
0,1.0,0.00154053914260055
0,0.9991417656357701,0.00028069988348117166
0,0.9760967026010258,2.8970371063074346e-05
0,0.8745505049495778,0.00017102002586561832
0,0.9459740930585543,0.00029059352011853446
0,0.8404433102808744,0.26936310222057663
1,0.0015788830053065344,0.9980073482609112
1,0.24585071538839035,0.9605626210772906
0,0.8740013561302477,0.0002492700476714713
0,0.8745505049495778,6.0033708265780944e-05
1,0.0015788830053065344,0.9988191874900562
1,0.21339408379010785,0.9782015321196875
1,0.0015788830053065344,0.9993335504760473
0,0.9459740930585543,5.174790446239366e-05
1,0.3863043072291741,0.7946660832157151
0,0.8740013561302477,0.0004987601578321461
0,1.0,0.00016346559267217895
1,0.07011489160611968,0.9147174351873835
0,0.9961613774964594,0.00033535668126353406
0,0.9459740930585543,9.295541808876972e-05
0,0.8745505049495778,0.00023839012551641098
1,0.021374274625324218,0.9792845819744956
0,1.0,0.001117364634107697
1,0.003473899112943449,0.9919522176624511
0,0.8740013561302477,0.0005379542696168374
1,0.21339408379010785,0.9999969364547798
0,0.9459740930585543,5.6031094659231557e-05
1,0.060281668814659885,0.9649207388023462
0,0.9459740930585543,5.983182687838701e-05
0,0.9991417656357701,0.00019965174762201276
0,0.9991417656357701,7.566464748722875e-05
1,0.019540771911287457,0.9997460717330406
1,0.21339408379010785,0.9840755443826547
1,0.0015788830053065344,0.9972966632281995
0,0.9991417656357701,0.0003174942257176709
0,0.9967105263157895,0.002417917685638096
1,0.0015788830053065344,0.9992549942901651
1,0.0015788830053065344,0.9971088530405555
1,0.0015788830053065344,0.9988262200472215
1,0.0015788830053065344,0.9978976443429668
1,0.0015788830053065344,0.9975425838920456
1,0.009707549119827658,0.9891818822047663
1,0.009707549119827658,0.9825242977859943
1,0.0015788830053065344,0.9990372055004806
0,0.9429502442946379,0.020452569725315648
0,0.9760967026010258,2.7888659891421865e-05
0,1.0,0.001096807829154387
0,0.8740013561302477,0.00028127386833063506
0,0.9459740930585543,6.274256114001194e-05
1,0.009707549119827658,0.9837898560361545
1,0.003473899112943449,0.984592259506997
1,0.003473899112943449,0.9882996629024788
0,0.8740013561302477,0.00025250058256531414
1,0.24585071538839035,0.9203904183721721
1,0.21339408379010785,0.9527141412989755
1,0.009707549119827658,0.9998999277778203
1,0.21339408379010785,0.9999784505695476
1,0.0015788830053065344,0.9983909238395595
1,0.003473899112943449,0.9578775032069928
0,0.9991417656357701,0.00027441342534478624
0,0.8745505049495778,0.00017986891429246435
1,0.031207497416784014,0.9976613784548624
1,0.24585071538839035,0.9844461777050428
0,0.9991417656357701,0.0009772697750734805
1,0.3473969130398384,0.8212153492752747
0,0.9961613774964594,0.003336633913694803
1,0.031207497416784014,0.9999707091812844
0,0.9961613774964594,0.0032583000298039393
1,0.0015788830053065344,0.9984526694487743
1,0.011412105796766332,0.999998812388545
0,0.8745505049495778,0.0002130153867135729
0,0.8745505049495778,0.0001168173874018067
1,0.003473899112943449,0.9907945035063478
0,0.9459740930585543,5.961513792016944e-05
1,0.21339408379010785,0.9999882787346257
1,0.003473899112943449,0.9891332191976672
1,0.0015788830053065344,0.9971976621633671
0,1.0,0.0010845261109631154
0,0.9459740930585543,6.099773793555035e-05
0,0.8745505049495778,0.000222980080752488
1,0.21339408379010785,0.9775793674323017
1,0.2848176718990844,0.9992565183282386
0,0.8404433102808744,0.4285105290469081
0,0.9760967026010258,2.9175249463855983e-05
0,0.9961613774964594,0.0003463538308723743
0,0.9991417656357701,0.0002830514375067226
0,0.9991417656357701,0.001708959934849688
1,0.009707549119827658,0.9987204080750003
1,0.009707549119827658,0.9850425803335647
1,0.003473899112943449,0.9880897907651415
1,0.21339408379010785,0.9508260600539208
0,0.9760967026010258,2.6775972739454473e-05
0,0.9459740930585543,6.672977048117329e-05
1,0.21339408379010785,0.9705202304350784
1,0.003473899112943449,0.9827021337397267
1,0.21339408379010785,0.9991582137405748
1,0.21339408379010785,0.956991480783964
1,0.21339408379010785,0.9999905761406963
1,0.21339408379010785,0.9653848304547756
0,0.8745505049495778,0.00023611608926110835
1,0.24585071538839035,0.999982710114091
0,1.0,0.0005262183480097699
1,0.21339408379010785,0.9757310695767429
0,0.9760967026010258,2.8253001274010715e-05
0,0.9961613774964594,0.003257735137800514
0,0.9459740930585543,6.707699149815634e-05
0,0.8745505049495778,0.00023393007480176264
1,0.003473899112943449,0.9977869941855743
0,0.9967105263157895,0.001416942394186156
0,0.8745505049495778,6.946784687908413e-05
0,0.9991417656357701,0.0006262505826434177
1,0.003473899112943449,0.9787979102964618
0,0.8740013561302477,0.0003925307101922708
0,0.8745505049495778,5.703900089045455e-05
0,0.8745505049495778,7.09199080926199e-05
0,0.9961613774964594,0.003377309855134913
1,0.003473899112943449,0.9972740677551771
1,0.2848176718990844,0.9956495138754445
0,0.9961613774964594,0.002192827880478438
1,0.009707549119827658,0.9867505059346783
0,1.0,0.0005742807490665655
1,0.003473899112943449,0.9778358629841806
1,0.24585071538839035,0.9209671986413739
1,0.003473899112943449,0.9808665419743002
1,0.003473899112943449,0.9928696198482084
0,0.8745505049495778,0.0002246979942124566
0,0.8745505049495778,5.412120021324833e-05
1,0.21339408379010785,0.999994845351835
0,0.9760967026010258,2.8548893492329323e-05
1,0.21339408379010785,0.9498223797875166
1,0.21339408379010785,0.9989812997539467
0,0.8745505049495778,0.00022010499016451255
0,0.8745505049495778,6.819160633977042e-05
1,0.009707549119827658,0.9871020164341976
0,0.8740013561302477,0.007777748386188701
1,0.019540771911287457,0.9641702771171424
1,0.284758109577726,0.8438013509062569
0,0.9991417656357701,0.0003104212444815251
1,0.003473899112943449,0.9871932368539087
1,0.21339408379010785,0.9752759302779564
0,0.8745505049495778,0.00022737570273552877
1,0.21339408379010785,0.9510620134455764
0,0.009707549119827658,0.9997198246386079
1,0.24585071538839035,0.9510642279057832
1,0.009707549119827658,0.9964651663298375
1,0.0015788830053065344,0.992589759583142
0,0.9991417656357701,0.00031076896436890207
0,1.0,0.0013825417403649353
1,0.003473899112943449,0.9715626922096112
1,0.021374274625324218,0.9985432981762599
0,0.9991417656357701,4.1211587172948523e-05
0,1.0,0.0011106065317919016
1,0.003473899112943449,0.9778027174485544
0,0.9961613774964594,0.0018589999604473354
1,0.0015788830053065344,0.9988166154779019
0,0.8745505049495778,0.00021500765668000014
1,0.21339408379010785,0.9471199948201029
0,0.8745505049495778,0.0002400069130026663
1,0.24585071538839035,0.9999813882138288
1,0.003473899112943449,0.9973592621927833
1,0.0015788830053065344,0.9987671419359245
1,0.24585071538839035,0.9485357458985954
0,0.9991417656357701,6.414940548881478e-05
0,0.9760967026010258,2.910925012729888e-05
0,0.8745505049495778,0.0001085696304857048
1,0.24585071538839035,0.947399681885179
0,0.9991417656357701,0.0002294649048242787
0,0.9991417656357701,0.0005057873319200451
0,0.21339408379010785,0.9330746967928367
1,0.009707549119827658,0.9993984451409028
0,1.0,0.0009806993531203737
1,0.21339408379010785,0.9999677306573718
0,0.9760967026010258,3.0075304458161416e-05
1,0.21339408379010785,0.949497507502508
1,0.21339408379010785,0.9521610142709911
1,0.003473899112943449,0.9779425872674371
0,0.9991417656357701,7.354320880611172e-05
0,0.9991417656357701,0.0002762475879200492
1,0.009707549119827658,0.9895674497264677
1,0.009707549119827658,0.9917609199306331
1,0.009707549119827658,0.9866970319678365
1,0.0015788830053065344,0.9971662836868074
1,0.284758109577726,0.8058988004213168
0,0.8404433102808744,0.23517142929192497
1,0.24585071538839035,0.9398789397809408
1,0.2848176718990844,0.9997216611336487
1,0.019540771911287457,0.9999731646789608
0,0.9459740930585543,0.00019615991334242936
1,0.009707549119827658,0.9999476946528462
1,0.003473899112943449,0.9808522600494444
1,0.3863043072291741,0.7919425291143279
0,0.9459740930585543,7.878260726509718e-05
1,0.003473899112943449,0.9803423572465674
0,1.0,0.00018317606747910223
1,0.24585071538839035,0.9951841950752646
0,0.8745505049495778,4.7943469599412556e-05
0,0.9991417656357701,0.0003752006151302068
1,0.21339408379010785,0.9999741704366237
0,0.9760967026010258,2.7827405065071613e-05
0,0.9991417656357701,0.0015793411108205335
1,0.24585071538839035,0.9998986563101535
